Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9
-0.106	0.0531	-0.0205	0.229	0.296	-0.289	0.0981	-0.308	0.948
-0.26	-0.208	0.258	-0.262	-0.235	-0.0954	0.0845	0.216	0.905
0.133	0.0631	-0.282	-0.122	-0.276	0.224	-0.268	-0.108	0.869
-0.114	0.135	0.00382	-0.0194	0.0417	-0.241	0.104	0.193	0.967
0.128	0.285	0.114	0.0146	0.105	-0.196	-0.0695	-0.0424	0.908
-0.246	-0.154	-0.012	-0.0565	0.188	-0.203	0.133	0.00982	1.01
-0.234	-0.0997	0.096	-0.0593	0.144	0.131	-0.219	-0.144	0.972
-0.14	0.137	-0.122	0.0552	0.0146	-0.0172	0.0827	-0.224	0.917
0.288	0.301	-0.0266	-0.297	0.186	0.244	-0.226	0.00344	0.954
-0.258	-0.123	0.212	-0.103	-0.161	0.0329	-0.0928	0.0277	0.925
0.046	-0.209	-0.305	0.198	-0.12	-0.311	-0.236	0.216	0.986
-0.175	0.0143	0.0725	-0.0686	-0.297	-0.25	-0.257	-0.304	0.894
-0.128	0.212	-0.162	0.233	-0.305	0.162	-0.0455	0.0411	0.801
0.27	-0.214	-0.229	-0.226	0.0245	-0.262	0.0349	0.0696	1.01
0.0206	0.251	-0.253	-0.0306	0.171	-0.0239	0.0333	-0.262	0.96
0.206	-0.00725	-0.189	0.179	0.00993	-0.27	0.263	0.184	0.923
0.151	-0.0189	0.21	0.304	-0.266	0.306	0.185	-0.252	0.602
0.232	0.251	-0.244	0.102	-0.12	-0.109	0.313	0.0582	0.847
-0.0567	-0.0739	-0.285	-0.0218	-0.152	0.202	0.313	-0.105	0.84
-0.154	-0.313	0.102	-0.236	-0.215	0.229	0.143	0.169	0.887
0.0556	0.121	0.196	0.019	-0.0844	0.0334	0.241	0.118	0.802
0.231	-0.179	0.275	-0.274	0.104	-0.207	0.112	-0.166	0.903
0.27	-0.0173	0.132	0.0404	-0.306	-0.111	0.268	0.0339	0.756
0.255	0.0478	0.0322	-0.314	0.272	0.182	0.00314	-0.088	0.941
-0.207	0.134	0.313	0.303	-0.211	-0.277	-0.0504	-0.114	0.83
0.103	-0.203	0.202	0.263	-0.15	-0.218	0.242	-0.0855	0.763
-0.00457	-0.0437	-0.0849	-0.223	-0.182	-0.0798	0.174	-0.265	0.881
-0.0733	0.119	0.0663	0.0222	0.215	-0.271	0.181	-0.11	0.951
0.227	-0.1	-0.29	-0.122	0.0494	-0.214	0.184	-0.305	0.949
-0.299	0.201	-0.259	-0.033	0.211	-0.235	-0.161	0.302	1.06
-0.299	-0.139	-0.221	-0.0353	0.0819	-0.281	-0.314	0.123	1.06
-0.196	0.222	-0.248	-0.0241	-0.172	-0.205	-0.134	0.226	0.943
0.1	-0.0876	-0.166	0.311	0.275	-0.157	0.0977	0.181	0.981
-0.131	-0.119	0.0242	-0.285	-0.219	-0.039	0.276	-0.273	0.853
-0.0518	-0.246	0.128	0.208	-0.034	-0.167	-0.167	-0.0991	0.914
-0.203	-0.287	0.0648	0.187	-0.164	-0.172	-0.279	-0.19	0.949
-0.059	0.0912	0.0185	0.0874	-0.0738	0.261	0.135	0.238	0.855
0.307	-0.107	0.121	0.132	0.0974	-0.0544	-0.223	0.136	0.91
-0.165	0.119	-0.0903	-0.184	0.0327	0.0859	-0.172	-0.28	0.973
-0.218	-0.196	-0.245	-0.0989	0.0208	-0.117	-0.113	-0.228	1.02
0.0616	-0.247	0.314	0.228	0.113	0.0159	0.0868	0.272	0.838
0.0668	-0.0973	0.228	-0.274	-0.126	-0.0922	0.183	0.0868	0.893
-0.0216	0.176	-0.189	0.246	-0.245	-0.241	0.00386	0.0693	0.861
0.306	0.122	-0.0949	-0.283	-0.0883	-0.0699	0.205	0.255	0.897
0.297	-0.233	0.0606	-0.0931	0.123	-0.244	0.0909	0.263	0.942
0.0154	0.0156	-0.176	-0.00548	-0.11	0.296	0.188	0.0681	0.844
0.0389	-0.00797	-0.248	0.183	0.306	0.246	0.0126	-0.0881	0.934
-0.242	-0.129	0.233	0.172	0.283	0.19	0.223	0.173	0.855
0.118	0.168	-0.207	0.00638	-0.195	0.0194	-0.178	0.104	0.893
0.136	0.278	0.0783	-0.281	-0.24	-0.0889	-0.139	-0.0647	0.861
0.308	0.185	-0.159	-0.174	0.0335	-0.0652	0.211	-0.0168	0.9
-0.287	0.0475	-0.0118	0.133	-0.138	0.0753	0.067	-0.0283	0.845
-0.00766	-0.128	-0.0235	0.155	0.254	0.261	0.0626	0.201	0.92
0.103	0.247	-0.17	0.113	-0.12	-0.191	-0.107	0.301	0.93
0.0794	0.12	-0.143	0.283	0.208	-0.254	0.158	-0.145	0.915
0.09	-0.203	-0.058	0.235	-0.216	-0.248	0.293	-0.274	0.805
-0.165	-0.0974	0.00596	0.0293	0.0335	0.0434	-0.308	-0.0975	0.952
-0.179	0.305	0.201	-0.0111	-0.27	0.0399	0.272	0.00883	0.766
0.235	0.0337	0.187	-0.288	0.123	0.3	-0.0381	0.0479	0.868
-0.302	0.192	-0.151	-0.183	0.132	0.261	0.00189	-0.0801	0.972
-0.291	-0.179	0.216	0.293	-0.169	-0.165	0.289	0.135	0.823
-0.249	0.207	-0.282	-0.299	-0.144	0.298	-0.125	0.209	0.952
-0.2	-0.265	-0.045	-0.304	-0.167	0.176	0.083	-0.0421	0.919
0.25	-0.158	0.141	-0.261	0.0631	-0.0238	-0.258	0.247	0.899
0.235	0.0293	-0.142	0.1	0.0127	-0.0273	0.159	-0.0181	0.896
0.117	-0.0556	0.0731	-0.145	-0.241	-0.285	0.0424	0.205	0.899
-0.187	0.161	0.287	0.0736	0.287	0.0493	-0.0112	0.239	0.937
-0.121	0.148	0.144	0.178	0.235	-0.246	0.135	-0.256	0.897
-0.125	0.0885	0.0344	0.211	-0.017	0.113	-0.00839	-0.0157	0.861
-0.296	-0.306	0.259	-0.139	-0.189	0.136	0.279	0.118	0.866
0.175	0.097	-0.068	-0.087	0.221	0.00785	-0.0087	-0.0229	0.964
0.259	-0.0765	0.14	0.0759	-0.00202	-0.0174	0.237	-0.159	0.798
-0.094	0.0709	-0.254	0.225	-0.0451	0.262	-0.0704	-0.16	0.875
0.12	-0.116	0.0953	0.0213	0.172	0.239	-0.162	0.305	0.949
0.0352	0.051	0.0453	0.0127	0.105	-0.299	-0.269	-0.0361	0.946
-0.21	-0.0172	-0.0936	-0.156	-0.266	0.00426	0.183	-0.207	0.858
-0.0859	0.0856	0.0473	0.0844	-0.245	0.0335	-0.0789	-0.0118	0.848
-0.0611	0.235	-0.0456	-0.208	-0.285	-0.204	0.182	0.307	0.896
0.0125	0.0116	0.257	-0.203	0.0803	-0.0265	-0.152	-0.172	0.906
-0.232	0.218	0.197	-0.28	0.112	0.106	0.11	0.143	0.938
0.223	0.0638	0.249	0.173	0.109	0.0495	0.176	0.308	0.852
0.234	-0.124	0.292	-0.299	-0.0665	-0.073	-0.17	-0.231	0.868
0.17	0.226	0.133	0.219	0.179	0.228	0.19	0.297	0.832
-0.283	0.14	0.299	-0.122	0.0862	0.261	-0.175	-0.0434	0.898
-0.0395	0.175	-0.0125	0.167	0.301	-0.0647	0.209	-0.0857	0.915
0.234	-0.102	-0.297	-0.0989	-0.226	0.192	-0.0854	0.288	0.895
0.126	0.0441	-0.288	0.295	-0.0163	0.183	0.303	-0.259	0.732
0.129	-0.0596	0.115	-0.152	0.0405	0.0497	-0.0349	0.117	0.907
-0.309	-0.153	0.274	0.198	0.173	0.224	-0.0243	-0.25	0.817
-0.262	-0.277	0.159	0.183	-0.0838	0.0976	-0.258	-0.125	0.908
-0.0652	0.107	-0.296	0.012	0.252	-0.15	-0.014	-0.292	1
-0.236	-0.241	-0.0409	0.103	-0.00285	-0.19	-0.3	0.217	1
-0.0713	-0.0296	-0.268	-0.3	-0.0973	-0.156	0.0393	-0.169	0.971
-0.311	0.292	-0.00537	0.000804	-0.00688	0.18	-0.17	-0.22	0.942
-0.143	0.249	0.241	0.314	-0.0219	-0.126	0.132	-0.145	0.801
0.0847	0.166	-0.245	0.18	0.0119	0.0746	-0.306	0.214	0.964
-0.237	0.116	0.247	-0.235	0.165	0.277	0.138	0.223	0.92
0.183	0.223	-0.272	0.0869	-0.284	-0.162	0.217	-0.163	0.773
-0.11	-0.306	0.143	-0.105	0.0986	0.29	-0.0408	-0.181	0.889
0.292	0.225	-0.0842	-0.0073	0.212	-0.0119	-0.171	0.155	0.981
0.189	0.208	-0.18	-0.14	0.166	-0.182	-0.23	-0.103	0.971
0.307	0.16	0.0458	0.226	0.0196	-0.00453	-0.184	-0.175	0.866
0.0158	-0.162	-0.0134	-0.15	0.304	-0.125	0.0184	0.111	1.01
-0.295	0.244	0.15	-0.0312	0.0786	0.106	0.18	-0.0564	0.893
-0.089	-0.203	0.0398	0.19	0.263	-0.292	0.116	-0.0391	0.975
0.00451	-0.199	0.157	-0.0734	-0.257	-0.111	-0.00122	-0.23	0.858
-0.285	-0.167	-0.184	0.168	0.305	0.252	0.312	-0.013	0.867
-0.114	-0.23	0.0817	0.181	-0.119	-0.123	0.115	0.203	0.914
0.251	-0.214	0.256	-0.247	0.206	-0.00927	-0.0779	-0.00343	0.925
-0.192	-0.146	-0.184	-0.132	0.224	0.00551	0.0723	0.0839	1.04
0.237	0.0168	-0.159	-0.0611	0.291	0.231	-0.117	0.239	0.996
0.0514	0.181	0.295	-0.0925	0.166	0.0816	0.0129	-0.0476	0.884
-0.177	-0.259	0.00896	-0.0769	-0.176	-0.293	-0.313	0.104	0.967
-0.238	0.0821	-0.188	0.156	-0.231	-0.271	-0.000235	-0.0562	0.933
0.147	0.114	0.0319	-0.191	-0.0562	-0.149	-0.184	-0.113	0.909
0.211	0.174	-0.00427	0.0526	0.118	0.229	0.0674	0.123	0.874
-0.147	-0.244	-0.0631	0.25	-0.052	0.284	-0.0512	-0.301	0.823
0.289	0.106	0.128	0.0622	0.145	0.116	0.057	-0.112	0.853
-0.188	0.17	-0.134	-0.152	0.215	0.156	0.169	0.178	0.989
0.177	-0.0854	-0.101	0.235	0.275	-0.131	0.299	-0.14	0.878
-0.192	0.0967	-0.253	-0.17	-0.102	-0.0379	0.188	-0.0695	0.943
-0.272	-0.156	-0.287	0.214	-0.25	-0.142	-0.211	-0.189	0.96
0.185	-0.123	0.21	0.174	-0.116	-0.012	0.0405	0.265	0.828
-0.173	-0.214	0.29	-0.152	-0.221	0.12	-0.223	0.15	0.896
-0.268	0.221	0.239	-0.0469	-0.28	0.218	-0.0965	-0.246	0.772
-0.227	-0.0671	-0.0163	0.0767	-0.113	-0.118	-0.298	0.117	0.971
0.0359	0.207	0.162	-0.15	0.25	0.287	0.144	0.0637	0.843
0.279	0.281	-0.00278	-0.134	-0.0068	0.229	-0.118	0.163	0.881
0.158	-0.126	-0.27	-0.0811	0.0242	-0.281	0.125	0.127	0.992
-0.0701	0.136	-0.219	0.188	0.171	0.173	-0.11	-0.192	0.935
0.189	0.177	0.184	0.00727	-0.166	0.163	-0.205	0.229	0.856
-0.196	0.261	0.282	-0.309	0.0361	-0.195	0.174	0.0688	0.941
0.0943	-0.0733	-0.26	0.0686	-0.0509	0.151	0.212	0.155	0.886
0.189	-0.124	0.223	-0.178	0.279	0.0817	0.0203	-0.121	0.906
-0.0943	0.255	0.171	-0.104	0.262	0.1	-0.244	-0.189	0.947
-0.223	-0.0706	0.225	-0.304	0.144	-0.033	-0.161	0.0484	0.986
0.185	-0.145	0.289	-0.0476	0.0289	0.147	-0.236	-0.191	0.861
-0.261	-0.00853	-0.306	-0.307	-0.103	-0.207	0.00103	0.142	1
-0.141	-0.0769	-0.176	-0.198	-0.279	0.144	0.273	0.101	0.848
-0.181	-0.11	-0.0438	-0.0303	0.261	-0.151	0.113	0.284	1.04
0.0677	0.213	-0.206	-0.117	0.306	-0.214	-0.204	-0.25	1.03
0.144	-0.132	-0.0992	-0.0163	-0.174	-0.139	0.179	0.115	0.875
0.244	-0.236	0.243	-0.0547	0.308	-0.17	0.267	-0.0584	0.887
-0.0139	-0.268	-0.0431	0.0976	-0.257	0.305	0.0334	0.0179	0.825
0.221	0.216	0.199	0.178	-0.188	0.00021	-0.0054	-0.287	0.753
0.265	-0.256	-0.247	0.127	-0.199	-0.237	-0.284	0.0586	0.943
-0.219	0.159	-0.222	-0.151	-0.0244	0.13	0.19	-0.0939	0.953
-0.0943	0.229	0.151	-0.00534	-0.244	-0.309	0.114	0.223	0.87
0.305	-0.0112	-0.3	0.0307	0.0816	0.226	0.144	-0.167	0.861
0.0332	0.129	0.1	0.00639	0.244	0.219	0.273	-0.212	0.806
-0.186	0.11	-0.0334	-0.0861	-0.134	-0.285	0.173	0.0473	0.941
0.126	0.0375	0.153	0.242	0.206	-0.304	-0.297	-0.0426	0.93
0.0239	0.0193	-0.178	-0.236	-0.272	0.181	-0.0718	0.0485	0.87
-0.0756	0.0682	0.205	-0.272	0.291	-0.0531	-0.236	0.0807	0.969
0.222	0.0433	0.132	0.289	0.227	-0.221	-0.309	-0.286	0.902
0.0148	-0.119	-0.272	0.12	0.0764	-0.167	0.272	-0.0887	0.93
-0.111	0.0896	-0.0751	-0.155	0.124	-0.289	0.167	0.0281	0.988
0.0434	-0.205	-0.0645	-0.156	0.291	-0.0546	0.0739	0.03	1.03
-0.0404	0.157	-0.069	-0.152	-0.271	0.142	-0.116	-0.292	0.817
-0.116	0.25	0.314	-0.0177	-0.0947	0.0162	-0.0301	-0.213	0.812
-0.274	0.212	-0.242	0.187	-0.0193	0.297	-0.0498	-0.00258	0.886
-0.275	-0.222	-0.307	-0.134	0.241	0.0418	-0.204	0.00486	1.11
-0.301	-0.232	0.198	0.0302	0.203	0.254	0.118	-0.0137	0.872
0.3	0.0876	0.0641	-0.207	-0.163	-0.223	-0.234	-0.195	0.873
-0.0451	-0.0957	0.248	-0.173	-0.245	0.124	0.162	0.153	0.835
0.186	-0.196	0.0743	0.0967	-0.103	0.242	0.0083	0.151	0.839
0.0965	-0.267	-0.181	0.233	-0.298	-0.0501	0.0537	0.212	0.88
0.238	-0.00813	-0.166	-0.288	-0.192	-0.0744	-0.13	0.156	0.89
-0.257	-0.245	-0.27	0.286	0.285	-0.104	-0.205	0.182	1.09
0.279	-0.142	0.148	-0.244	0.262	-0.153	0.295	0.186	0.923
-0.053	0.0902	0.155	0.165	-0.198	0.3	0.277	0.104	0.671
0.2	-0.188	-0.249	0.181	0.233	-0.0632	0.259	0.273	0.985
0.00706	-0.238	-0.03	0.127	0.101	0.108	0.113	0.271	0.939
-0.146	-0.052	0.116	0.295	-0.312	-0.0666	0.178	0.258	0.805
0.0411	-0.236	-0.258	-0.186	0.264	-0.14	-0.23	-0.0739	1.06
0.0481	0.303	0.21	0.263	0.0663	-0.207	0.0746	0.26	0.874
0.198	0.0971	-0.0347	-0.312	0.226	0.15	-0.185	-0.101	0.978
-0.00848	0.114	0.0577	0.226	-0.268	-0.22	0.14	0.145	0.834
0.159	-0.0133	-0.214	0.228	0.0192	-0.206	-0.0609	-0.18	0.916
0.0247	0.0171	0.0152	0.162	0.212	0.19	0.184	0.199	0.876
-0.268	-0.26	-0.137	0.121	-0.226	-0.241	-0.225	0.05	0.967
0.105	-0.167	0.31	0.25	0.303	-0.15	-0.15	-0.232	0.873
0.0511	-0.305	-0.284	0.143	0.205	-0.0374	0.0809	-0.0258	1.01
-0.164	0.00513	0.0758	0.209	-0.12	-0.172	0.0584	-0.272	0.824
0.103	0.168	-0.274	0.103	-0.0342	-0.264	0.132	-0.0775	0.914
-0.165	-0.00745	0.164	0.181	0.143	-0.251	-0.19	0.199	0.967
0.16	-0.242	-0.292	-0.292	-0.128	0.0406	-0.303	-0.0831	0.972
0.254	0.0723	0.118	-0.174	0.179	-0.15	-0.287	0.21	0.936
0.074	0.159	0.0335	0.208	-0.0832	-0.0197	-0.0798	0.0688	0.874
-0.246	0.122	-0.224	-0.231	0.211	0.141	0.0419	0.127	1.05
-0.064	0.0441	0.198	0.279	0.186	-0.13	-0.29	0.0822	0.954
0.11	0.188	-0.257	-0.0188	0.193	0.0579	0.313	-0.183	0.889
0.295	0.133	0.0817	-0.145	-0.144	-0.19	-0.102	0.00489	0.869
-0.242	0.227	0.301	-0.0129	0.0883	0.185	0.263	-0.159	0.779
0.284	0.075	-0.306	0.191	-0.311	0.302	-0.0543	0.126	0.781
-0.277	0.216	0.0587	-0.0859	-0.3	-0.295	-0.294	0.207	0.926
0.0572	-0.0927	0.216	0.176	-0.0477	0.108	-0.262	-0.02	0.861
0.246	0.157	0.0859	0.232	0.31	0.305	-0.0884	-0.0265	0.86
0.0862	-0.036	0.138	0.285	-0.0408	-0.291	0.206	-0.0752	0.828
0.0999	-0.168	0.0606	-0.175	-0.288	-0.177	-0.0442	0.112	0.872
0.0499	0.152	-0.0359	0.0153	-0.258	-0.0908	0.0298	-0.0547	0.866
-0.164	-0.111	-0.111	-0.201	0.0245	0.183	0.217	0.104	0.965
-0.242	0.174	0.0327	0.0938	0.121	-0.0515	0.246	-0.303	0.851
-0.223	0.259	-0.0481	-0.0299	0.21	-0.137	0.286	0.0302	0.953
0.122	-0.209	0.0423	0.0527	-0.015	-0.236	0.173	0.144	0.917
0.182	0.3	-0.231	-0.107	-0.176	0.281	0.0533	-0.0684	0.798
0.144	-0.0254	-0.138	0.134	0.0262	-0.306	0.23	-0.164	0.889
0.19	0.0974	0.282	0.054	-0.23	-0.0291	0.0228	-0.154	0.776
-0.0516	0.252	0.221	-0.0487	0.273	-0.0744	-0.0506	-0.173	0.934
-0.314	-0.156	0.195	-0.237	0.0953	0.0921	0.282	-0.106	0.917
0.107	0.138	-0.103	0.186	0.0398	-0.264	0.102	0.0835	0.902
0.193	-0.235	-0.252	0.164	-0.296	0.0914	-0.131	0.133	0.866
0.0873	0.198	0.175	-0.24	-0.127	0.207	0.0515	0.169	0.848
0.138	0.212	-0.296	0.0222	0.15	-0.217	-0.209	0.0939	1
-0.144	-0.223	0.248	0.00636	-0.182	-0.255	0.00446	-0.252	0.887
0.127	0.0463	-0.111	0.00276	0.05	0.144	0.172	0.121	0.896
0.136	-0.0172	0.0729	-0.146	-0.184	0.04	0.0228	-0.313	0.854
-0.258	0.107	-0.281	0.271	0.0861	-0.292	0.125	0.238	0.989
0.247	-0.193	-0.167	0.274	0.251	-0.221	-0.296	-0.17	0.991
-0.181	0.233	-0.12	0.103	-0.239	0.24	-0.166	0.198	0.857
-0.227	0.227	-0.2	-0.103	0.288	0.0039	0.048	-0.239	1.01
-0.201	0.262	-0.168	-0.233	-0.138	0.184	0.0913	0.228	0.938
0.197	-0.116	-0.0175	-0.289	-0.0879	0.00578	0.234	0.19	0.916
-0.258	-0.102	0.141	0.118	0.291	-0.307	-0.12	0.136	1
0.00917	-0.15	-0.023	-0.24	-0.277	-0.225	-0.214	0.0705	0.914
0.238	-0.182	-0.281	0.274	-0.00655	-0.0968	-0.208	0.0616	0.931
0.0178	0.129	-0.155	0.11	-0.0998	0.267	0.0843	0.279	0.854
-0.228	0.164	0.0128	0.209	0.197	0.259	-0.0167	0.141	0.88
0.00892	-0.236	0.206	-0.0832	0.0932	-0.19	0.151	0.203	0.92
-0.218	-0.0862	-0.154	-0.245	0.0805	-0.139	-0.0185	-0.0204	1.04
-0.31	0.187	0.229	0.21	-0.126	0.122	-0.312	0.198	0.886
-0.154	-0.118	0.0913	-0.261	0.267	0.168	0.158	-0.0286	0.95
0.208	0.295	0.115	-0.00187	-0.164	0.0117	0.193	0.303	0.816
-0.31	-0.234	-0.304	0.0465	0.3	0.0241	-0.298	0.0267	1.11
0.26	0.158	-0.292	-0.283	-0.302	-0.0702	-0.147	-0.115	0.869
0.126	0.131	0.0225	0.0807	-0.185	-0.304	-0.291	-0.157	0.879
-0.234	-0.229	-0.0728	-0.305	-0.18	-0.204	-0.206	0.0756	0.976
-0.128	-0.295	-0.0347	0.215	-0.199	-0.262	0.131	0.304	0.943
0.187	-0.251	0.251	0.046	0.0373	0.078	0.0828	0.0806	0.863
0.00597	-0.295	0.256	0.171	-0.0592	-0.272	0.258	0.159	0.836
-0.242	0.0277	0.186	-0.224	-0.312	-0.243	0.0913	0.164	0.876
0.156	0.0992	0.11	0.195	-0.259	-0.146	0.212	0.0441	0.787
-0.0069	-0.0344	0.0405	-0.0804	-0.151	0.119	0.148	-0.302	0.82
0.299	0.236	0.298	0.202	-0.019	-0.0182	-0.00351	0.31	0.816
0.237	0.276	0.0125	-0.162	-0.00314	0.28	0.0638	0.209	0.842
0.209	0.313	0.207	-0.236	0.0538	0.0356	-0.289	-0.295	0.897
-0.0397	0.131	0.0181	-0.0396	0.12	0.299	-0.207	-0.113	0.92
-0.274	0.0836	0.219	0.187	0.182	0.234	0.262	0.313	0.79
0.0966	-0.0493	-0.125	0.0899	0.0329	-0.159	-0.0752	0.14	0.952
0.228	-0.273	-0.134	-0.107	-0.301	-0.0191	-0.228	0.309	0.887
-0.085	0.0562	0.0279	-0.191	0.231	0.199	0.297	0.0668	0.909
0.231	-0.195	-0.0173	-0.217	-0.291	0.052	-0.212	-0.264	0.847
0.0735	-0.0579	0.145	0.124	-0.302	-0.0422	-0.0696	-0.233	0.785
0.0952	0.15	-0.0616	-0.256	0.28	0.0857	0.197	0.0299	0.961
0.292	0.0102	0.231	0.266	0.0541	0.228	-0.0206	-0.139	0.767
-0.0116	-0.0978	-0.18	-0.283	0.271	-0.306	0.00678	0.109	1.05
-0.287	-0.158	0.19	0.205	0.104	0.0373	0.299	0.0448	0.83
-0.11	-0.0842	-0.00444	-0.0853	-0.206	-0.0141	-0.119	-0.0299	0.914
0.146	-0.263	0.15	-0.27	-0.0636	-0.0476	-0.296	0.219	0.92
-0.0313	0.0171	0.282	0.0974	-0.201	-0.0516	-0.0978	-0.216	0.806
-0.2	0.215	-0.295	-0.18	-0.0592	-0.185	0.241	0.134	0.969
-0.0956	-0.208	0.0721	-0.295	-0.0537	0.0298	0.313	-0.153	0.914
-0.122	-0.144	-0.0301	-0.123	-0.0307	0.272	-0.0698	-0.181	0.895
0.0604	0.0311	-0.208	0.164	0.0628	-0.225	-0.238	0.255	1
0.214	-0.227	0.0331	0.211	0.122	-0.0619	-0.00914	-0.312	0.886
0.178	0.173	0.201	0.114	0.103	0.174	0.272	-0.00881	0.763
-0.0366	0.19	0.115	0.101	0.247	0.0543	-0.00414	0.164	0.942
-0.103	0.299	-0.0798	-0.233	0.0459	0.266	0.203	0.157	0.909
0.206	0.134	0.216	-0.159	0.172	0.145	-0.0256	0.15	0.895
-0.217	0.246	0.178	0.126	-0.3	0.0134	0.282	0.302	0.799
-0.158	-0.137	0.178	-0.11	0.0378	0.239	0.0955	-0.284	0.827
-0.121	0.0604	0.172	-0.0939	0.183	-0.187	0.16	0.31	0.954
-0.175	0.136	-0.0498	-0.058	0.133	0.165	0.297	-0.3	0.858
0.0285	0.131	0.0701	0.27	0.123	-0.155	0.0372	0.283	0.916
0.202	-0.241	-0.231	0.184	-0.2	0.00907	-0.0263	-0.00571	0.872
-0.0114	-0.0499	0.237	-0.302	-0.203	-0.191	-0.159	0.15	0.89
-0.0788	-0.186	-0.112	-0.272	-0.257	0.152	0.0858	-0.151	0.894
-0.0512	0.183	0.217	-0.141	0.139	-0.168	0.107	0.121	0.937
0.167	0.212	0.268	-0.0701	-0.0687	0.00294	0.282	-0.189	0.785
0.236	-0.0735	0.289	0.291	0.209	-0.23	0.235	0.303	0.831
-0.0856	0.0378	-0.307	0.191	-0.299	0.15	0.294	0.105	0.769
0.275	-0.182	0.223	-0.0925	0.231	-0.184	-0.276	-0.0752	0.926
0.0508	-0.0922	0.279	0.25	0.198	-0.172	0.143	0.307	0.855
0.172	-0.168	-0.139	0.0401	-0.148	-0.047	-0.309	-0.0401	0.924
-0.264	-0.126	-0.133	0.236	0.129	-0.306	0.268	0.0197	0.972
-0.124	0.0506	0.0241	-0.149	-0.0122	-0.257	0.232	-0.121	0.948
0.213	0.174	-0.309	-0.284	0.031	0.0282	-0.101	-0.0635	0.956
-0.28	-0.0902	0.159	-0.171	0.094	-0.105	-0.103	0.122	0.982
-0.138	0.229	0.115	0.0112	-0.113	-0.251	-0.0779	0.168	0.909
-0.129	0.0592	0.17	-0.238	-0.19	0.203	-0.103	-0.0938	0.856
0.143	-0.0311	-0.164	0.3	0.0342	-0.0481	-0.0921	0.00778	0.926
-0.155	0.148	-0.097	0.0544	0.0987	0.201	0.239	0.0333	0.879
0.188	-0.306	0.0978	-0.145	0.0682	0.119	0.0542	-0.241	0.902
-0.022	-0.00516	0.148	0.265	-0.108	0.31	0.255	-0.155	0.701
-0.0976	-0.0458	0.308	-0.139	0.285	0.039	0.18	0.000236	0.902
0.112	0.223	-0.235	-0.0112	0.258	-0.216	0.173	0.189	0.997
-0.171	0.15	0.0667	0.0792	0.0276	-0.243	0.00582	0.238	0.959
-0.0404	0.272	0.17	0.125	0.0314	-0.0175	-0.211	-0.225	0.884
-0.203	-0.0617	-0.244	-0.183	-0.0491	0.17	0.198	-0.069	0.928
0.302	-0.0675	-0.29	-0.15	-0.0622	-0.262	-0.223	0.148	0.938
0.278	0.0175	0.052	-0.12	0.136	0.103	-0.253	-0.169	0.918
-0.299	0.0462	-0.172	-0.294	0.0238	0.288	-0.118	0.231	1.01
-0.281	-0.18	0.0389	-0.272	-0.267	0.294	-0.225	-0.145	0.912
-0.202	-0.0505	-0.107	-0.284	-0.0823	0.0376	-0.264	-0.127	0.975
-0.147	-0.0172	-0.0991	-0.201	-0.3	-0.0308	0.164	-0.27	0.862
0.0769	0.294	-0.235	-0.294	-0.166	0.243	-0.043	-0.259	0.876
-0.0788	-0.231	-0.0177	-0.212	-0.178	-0.141	-0.179	-0.166	0.937
0.299	0.042	-0.182	0.0266	0.0705	-0.212	0.0618	0.0557	0.943
-0.08	0.272	0.125	-0.249	0.199	0.158	0.242	0.304	0.937
0.0628	0.136	-0.237	0.279	-0.0365	0.207	-0.216	-0.104	0.852
0.0691	-0.294	-0.0438	-0.298	-0.12	-0.0644	-0.0143	-0.227	0.926
0.187	-0.288	-0.215	-0.131	0.168	-0.167	-0.148	0.0672	1.03
-0.168	-0.18	-0.249	-0.195	0.168	-0.0587	-0.204	0.226	1.08
0.294	0.154	-0.0669	0.0962	0.229	0.2	-0.0135	0.00666	0.915
-0.245	0.193	0.213	0.0828	0.31	-0.113	-0.163	0.173	0.982
-0.0864	-0.215	-0.015	-0.196	-0.144	-0.126	0.0598	-0.292	0.906
-0.0632	-0.22	-0.179	-0.0976	0.0547	0.245	-0.217	-0.292	0.974
0.24	0.24	-0.265	-0.00629	0.298	-0.089	-0.204	-0.226	1.01
-0.00459	-0.0808	0.255	-0.128	-0.0224	-0.309	-0.284	-0.00542	0.922
0.118	-0.28	-0.0754	0.167	-0.111	-0.117	0.284	-0.0234	0.865
-0.171	-0.184	0.261	0.00953	-0.277	0.212	0.0637	-0.293	0.778
0.219	0.165	0.0195	-0.125	0.109	-0.128	0.0402	-0.28	0.9
0.11	-0.172	-0.0652	-0.229	0.252	0.0271	0.00118	0.253	1.01
0.278	0.172	0.0937	-0.2	-0.275	-0.0142	-0.248	0.155	0.847
-0.128	0.051	-0.247	0.249	0.14	0.218	0.172	-0.297	0.811
-0.144	-0.0205	0.0815	-0.0313	-0.277	0.232	-0.143	0.0294	0.834
-0.197	-0.115	-0.0204	-0.258	0.236	0.0155	0.0854	-0.281	0.987
0.062	-0.193	0.307	0.0467	0.194	0.0771	0.152	0.0325	0.864
0.127	0.233	0.306	0.0784	-0.217	0.0943	0.268	-0.0608	0.671
-0.241	0.202	0.0855	-0.00368	0.251	-0.121	0.0871	-0.0223	0.958
0.29	-0.226	0.233	-0.288	-0.249	0.121	-0.175	0.109	0.824
